SchemeCode,NAV,NAV_Date
106763,22.6497,2017-11-14
106777,21.8977,2017-11-21
106778,11.7874,2017-11-21
106779,17.7495,2017-11-21
106780,10.8352,2013-10-29
106793,31.441,2025-12-18
106795,10.943,2025-12-18
106796,30.464,2025-12-18
106797,21.716,2025-12-18
106799,22.703,2025-12-18
106821,18.65,2020-04-24
106822,31.42,2025-12-18
106823,84.62,2025-12-18
106828,10.0016,2017-09-05
106829,21.1917,2017-09-05
106830,11.7708,2014-11-17
106831,20.4088,2017-12-05
106832,11.6845,2017-12-05
106833,21.7637,2017-12-05
106838,10.0736,2025-12-18
106839,10.1624,2025-12-18
106840,10.0327,2025-12-18
106841,51.4767,2025-12-18
106871,56.6145,2025-12-18
106872,21.0841,2025-12-18
106873,46.0617,2025-12-18
106875,19.8371,2023-07-28
106876,28.8036,2023-07-28
106885,10.0124,2017-09-14
106886,20.9682,2017-09-14
106929,830.859,2025-12-18
106976,22.1759,2017-09-25
106977,10.0038,2017-09-25
106978,16.3677,2025-12-18
106979,34.6759,2025-12-18
106980,16.8376,2025-12-18
107070,10.0749,2022-05-11
107071,27.3947,2022-05-11
107088,26.1257,2022-05-11
107089,10.0564,2022-05-11
107138,10.0799,2017-10-09
107139,22.795,2017-10-09
107193,25.7798,2022-05-11
107195,10.0163,2022-05-11
107226,10.0636,2022-05-11
107228,26.0118,2022-05-11
107247,32.9262,2022-08-07
107248,33.7757,2022-08-07
107249,34.9131,2022-08-07
107250,12.4788,2022-08-07
107251,12.37,2022-08-07
107252,12.4137,2022-08-07
107287,49.4238,2025-12-18
107288,49.4245,2025-12-18
107309,10.0742,2017-08-16
107310,20.25,2017-08-16
107352,114.12,2025-12-18
107353,125.86,2025-12-18
107409,19.9753,2025-12-18
107410,19.9761,2025-12-18
107471,1597.0415,2025-12-18
107472,1292.6857,2025-12-18
107476,1204.4894,2025-12-18
107477,2835.2869,2025-12-18
107524,46.492,2025-12-18
107525,19.939,2025-12-18
107578,116.449,2025-12-18
107579,32.349,2025-12-18
107693,109.3471,2025-12-18
107700,1005.1646,2025-12-18
107701,1106.8769,2025-12-18
107702,1010.6294,2025-12-18
107704,1089.5933,2025-12-18
107705,2322.2102,2025-12-18
107745,62.17,2025-12-18
107763,48.4027,2025-12-18
107764,48.4039,2025-12-18
107900,32.082,2018-04-02
107901,32.082,2018-04-02
107988,25.4558,2025-12-18
107989,19.3673,2025-12-18
108166,41.7984,2025-12-18
108167,126.9673,2025-12-18
108202,95.995,2025-12-18
108203,30.711,2025-12-18
108249,73.061,2025-12-18
108252,38.9482,2025-12-18
108258,73.061,2025-12-18
108272,154.2955,2025-12-18
108273,375.659,2025-12-18
108274,101.9148,2025-12-18
108377,72.92,2025-12-18
108378,142.99,2025-12-18
108402,85.12,2025-12-18
108403,70.09,2025-12-18
108465,33.45,2025-12-18
108466,114.24,2025-12-18
108467,37.59,2020-04-24
108479,2820.1152,2025-12-18
108511,37.9405,2025-12-18
108544,12.8641,2025-12-18
108545,44.8235,2025-12-18
108546,12.9976,2025-12-18
108547,15.1131,2025-12-18
108557,11.8086,2025-12-18
108558,11.2367,2025-12-18
108559,11.1971,2025-12-18
108561,11.5102,2025-12-18
108592,87.084,2025-12-18
108593,19.881,2025-12-18
108594,213.238,2025-12-18
108595,50.922,2025-12-18
108596,137.982,2025-12-18
108597,30.131,2025-12-18
108632,39.6603,2025-12-18
108633,10.101,2025-12-18
108634,10.1122,2025-12-18
108635,10.1175,2025-12-18
108644,10.3833,2025-12-18
108646,11.6003,2025-12-18
108650,10.0994,2025-12-18
108675,11.2422,2025-12-18
108690,3237.5043,2025-12-18
108691,1002.2819,2025-12-18
108692,1001.4161,2025-12-18
108693,1003.8825,2025-12-18
108694,0.0,2008-10-02
108701,10.1284,2025-12-18
108713,10.4074,2025-12-18
108714,11.21885202,2017-02-17
108715,12.03375677,2017-02-17
108716,14.25207048,2017-02-17
108717,18.70210837,2017-02-17
108718,14.74155325,2017-02-17
108719,22.16392015,2017-02-17
108720,17.71169997,2017-02-17
108727,10.2016,2025-12-18
108728,46.5776,2025-12-18
108729,10.2403,2025-12-18
108730,10.2328,2025-12-18
108731,10.256,2025-12-18
108753,46.5862,2025-12-18
108756,41.5127,2025-12-18
108757,10.2793,2025-12-18
108763,11.8792,2025-12-18
108764,12.0985,2025-12-18
108765,65.1729,2025-12-18
108766,11.8097,2025-12-18
108767,10.3524,2025-12-18
108768,58.5676,2025-12-18
108799,79.185,2025-12-18
108800,23.287,2025-12-18
108844,14.86269632,2017-02-17
108845,33.2555,2025-12-18
108846,21.25167644,2017-02-17
108847,10.4542,2025-12-18
108908,40.296,2025-12-18
108909,151.042,2025-12-18
108992,11.044,2025-12-18
108993,12.36084532,2017-02-17
108994,16.0114,2015-01-08
108995,31.833,2025-12-18
109010,92.0859,2025-12-18
109058,33.1408,2025-12-18
109059,106.9019,2025-12-18
109060,33.8495,2025-01-06
109061,104.9194,2025-01-22
109108,100.5357,2025-12-18
109254,3088.2846,2025-12-18
109255,1001.8036,2025-12-18
109264,1007.7253,2025-12-18
109269,3243.0483,2025-12-18
109274,63.2993,2025-12-18
109275,85.132,2025-12-18
109349,1005.5,2025-12-18
109350,1000.2101,2025-12-18
109351,1003.4664,2025-12-18
109353,3227.1375,2025-12-18
109366,1240.9004,2025-12-18
109370,1002.6934,2025-12-18
109371,3896.1685,2025-12-18
109372,1240.71,2025-12-18
109445,137.33,2025-12-18
109446,31.96,2025-12-18
109464,10.0671,2022-05-11
109465,25.0959,2022-05-11
109466,20.9434,2020-07-22
109472,17.0431,2025-12-18
109473,17.071,2025-12-18
109501,1047.1107,2025-12-18
109522,96.0586,2025-12-18
109523,74.0206,2025-12-18
109574,0.0,2015-09-01
109575,12.5163,2022-08-07
109576,12.5111,2022-08-07
109617,29.9371,2025-03-25
109618,10.9879,2025-03-25
109679,13.4637,2017-08-29
109680,10.0015,2017-08-29
109716,31.8343,2025-12-18
109717,38.5688,2025-12-18
109718,23.0785,2017-07-31
109720,37.9632,2025-12-18
109721,37.9632,2025-12-18
109723,10.5286,2025-12-18
109724,37.9632,2025-12-18
109740,40.8938,2025-12-18
109741,11.3236,2025-12-18
109742,25.0654,2020-04-24
109743,11.313,2025-12-18
109744,10.6444,2020-04-24
109745,11.4294,2020-04-24
109830,98.2311,2025-12-18
109831,70.2076,2025-12-18
109854,13.9772,2017-09-25
109855,10.0039,2017-09-25
110013,13.469,2017-10-09
110014,10.005,2017-10-09
110021,11.0613,2025-03-25
110024,30.4741,2025-03-25
110045,13.8735,2017-08-16
110046,10.0033,2017-08-16
110047,20.0008,2017-08-16
110048,10.0033,2017-08-16
110203,10.0013,2017-10-24
110204,19.9985,2017-10-24
110282,112.8936,2025-12-18
110345,10.0009,2017-10-27
110346,18.1012,2017-10-27
110347,10.1688,2016-04-20
110348,19.7164,2017-10-27
110383,17.716,2017-08-16
110384,10.1825,2017-02-09
110468,24.7004,2022-05-11
110469,10.0569,2022-05-11
110490,113.6442,2025-12-18
110555,17.4312,2017-08-28
110556,10.0061,2017-02-22
110575,10.0798,2021-09-17
110598,32.91,2025-12-18
110599,99.66,2025-12-18
110601,99.66,2025-12-18
110603,90.37,2025-12-18
110604,28.11,2025-12-18
110606,90.36,2025-12-18
110607,26.97,2025-12-18
110608,27.9,2025-12-18
110663,13.6425,2017-09-05
110664,10.0017,2017-09-05
111316,14.2363,2017-09-14
111317,10.0016,2017-09-14
111343,10.2859,2025-12-18
111348,20.6236,2023-07-28
111349,35.7925,2023-07-28
111405,17.5944,2017-09-20
111406,10.0017,2017-09-20
111521,10.6685,2025-12-18
111523,12.9995,2025-12-18
111524,33.9978,2025-12-18
111525,35.3542,2025-12-18
111527,13.3234,2025-12-18
111543,101.1822,2020-04-24
111544,101.1821,2020-04-24
111545,102.2565,2025-12-18
111546,101.3043,2017-02-15
111549,132.43,2025-12-18
111550,131.57,2025-12-18
111569,157.041,2025-12-18
111570,33.851,2025-12-18
111585,27.4245,2025-12-18
111589,14.073,2025-12-18
111590,13.8683,2025-12-18
111599,78.7043,2025-12-18
111602,30.2089,2025-12-18
111638,114.27,2025-12-18
111639,30.58,2025-12-18
111640,108.0,2025-12-18
111642,106.99,2025-12-18
111644,1152.7515,2025-12-18
111645,1156.562,2025-12-18
111646,2811.4275,2025-12-18
111647,1066.4347,2025-12-18
111675,13.9461,2025-12-18
111676,10.7217,2025-12-18
111704,3081.7009,2025-12-18
111705,1000.4454,2025-12-18
111707,1001.1996,2025-12-18
111708,30.43,2025-12-18
111709,171.04,2025-12-18
111710,157.96,2025-12-18
111711,28.39,2025-12-18
111712,34.4024,2025-12-18
111713,18.3576,2025-12-18
111714,16.7002,2025-12-18
111715,35.6645,2025-12-18
111716,17.7118,2025-12-18
111717,27.0134,2025-12-18
111718,10.3674,2021-01-01
111722,177.15,2025-12-18
111743,2723.8203,2025-12-18
111744,1013.8439,2025-12-18
111745,1014.2323,2025-12-18
111746,2236.6097,2025-12-18
111747,1013.8447,2025-12-18
111748,3655.4503,2025-12-18
111749,1033.5295,2025-12-18
111750,1034.0431,2025-12-18
111751,1035.229,2025-12-18
111752,1033.6995,2025-12-18
111753,3852.1434,2025-12-18
111754,1014.0586,2025-12-18
111777,30.0154,2024-09-20
111786,1050.4265,2025-12-18
111787,128.17,2025-12-18
111788,86.64,2025-12-18
111793,100.956,2020-04-24
111794,220.0081,2020-04-24
111795,100.1193,2020-04-24
111803,41.1382,2025-12-18
111804,22.1442,2019-04-04
111809,13.2527,2025-12-18
111811,13.6399,2025-12-18
111812,16.6132,2025-12-18
111848,32.6294,2025-12-18
111903,128.15,2025-12-18
111935,86.39,2025-12-18
111936,28.31,2025-12-18
111937,85.26,2025-12-18
111938,87.42,2025-12-18
111939,69.69,2025-12-18
111940,85.87,2025-12-18
111954,112.671,2025-12-18
111957,97.15,2025-12-18
111958,28.62,2025-12-18
111962,29.3144,2025-12-18
111963,13.7558,2025-12-18
111970,1007.4498,2025-12-18
111971,1002.1069,2025-12-18
111972,22.7853,2020-04-24
111976,10.0275,2020-04-24
111977,10.2202,2020-04-24
111978,10.3041,2020-04-24
111979,10.3008,2020-04-24
111980,10.9335,2020-04-24
111982,10.0277,2020-04-24
111985,10.077,2015-08-04
111987,30.7336,2025-12-18
111988,10.1065,2022-09-16
111989,10.304,2022-09-16
111990,10.2243,2022-09-16
111991,10.3793,2025-12-18
111992,11.1279,2025-12-18
111996,19.6985,2018-05-25
111997,10.9656,2018-05-25
111998,10.408,2018-05-25
112002,20.7632,2018-05-25
112005,10.2388,2018-05-25
112012,63.55,2025-12-18
112013,64.76,2025-12-18
112014,292.8597,2025-12-18
112016,323.5288,2025-12-18
112038,86.538,2025-12-18
112039,86.754,2025-12-18
112076,1126.6945,2025-12-18
112077,3178.2059,2025-12-18
112082,1003.5556,2021-02-25
112083,3118.5979,2025-12-18
112087,11.1525,2025-12-18
112088,27.2579,2025-12-18
112089,51.811,2025-12-18
112090,85.801,2025-12-18
112092,140.5218,2025-12-18
112093,43.9388,2025-12-18
112094,25.7538,2020-04-24
112096,37.781,2025-12-18
112097,23.4943,2025-12-18
112098,70.27,2025-12-18
112099,29.18,2025-12-18
112100,39.09,2019-09-26
112101,22.73,2019-09-26
112108,64.22,2025-12-18
112109,27.19,2025-12-18
112117,52.0,2025-12-18
112118,21.54,2025-12-18
112119,103.8506,2022-09-16
112120,2762.1348,2025-12-18
112122,1467.0499,2025-12-18
112123,3135.1923,2025-12-18
112125,1020.4352,2025-12-18
112126,23.5237,2025-12-18
112127,16.3563,2025-12-18
112152,110.07,2025-12-18
112153,47.29,2025-12-18
112171,63.25,2025-12-18
112173,41.84,2025-12-18
112210,2985.5588,2025-12-18
112211,1001.3998,2025-12-18
112212,1002.5672,2025-12-18
112213,1004.7678,2025-12-18
112214,3187.4261,2025-12-18
112215,1013.2484,2025-12-18
112216,1012.0275,2025-12-18
112217,1012.0584,2025-12-18
112218,132.4535,2025-12-18
112277,61.4,2025-12-18
112278,19.39,2025-12-18
112293,26.0983,2025-12-18
112304,24.9338,2021-12-12
112305,11.5593,2021-12-12
112322,25.7786,2025-12-18
112323,96.4464,2025-12-18
112327,34.2535,2025-12-18
112328,17.6867,2025-12-18
112329,41.2685,2025-12-18
112330,21.8889,2025-12-18
112331,25.8097,2025-12-18
112332,46.5858,2025-12-18
112340,1003.5424,2025-12-18
112341,1027.916,2025-12-18
112342,33.6597,2025-12-18
112343,10.0549,2022-09-16
112344,10.2427,2022-09-16
112347,23.6099,2025-12-18
112351,284.1438,2025-12-18
112352,11.4927,2025-12-18
112353,32.5789,2025-12-18
112354,31.8201,2025-12-18
112355,10.0881,2025-12-18
112356,10.3677,2025-12-18
112359,57.8,2025-12-18
112360,37.52,2025-12-18
112361,36.84,2025-12-18
112368,11465.9801,2025-12-18
112369,10.3837,2025-12-18
112378,13.8979,2025-12-18
112635,1101.1676,2025-12-18
112636,29.1129,2025-12-18
112645,10.0129,2025-12-18
112646,10.0085,2025-12-18
112647,10.0412,2025-12-18
112712,1000.9559,2025-12-18
112713,2727.5833,2025-12-18
112714,1003.8814,2025-12-18
112715,1001.1765,2025-12-18
112717,2988.3901,2025-12-18
112718,1012.0629,2025-12-18
112719,1012.0294,2025-12-18
112720,1012.4736,2025-12-18
112721,31.4522,2025-12-18
112722,10.2142,2025-12-18
112723,10.0681,2025-12-18
112867,13.4752,2025-06-27
112868,29.8509,2025-12-18
112869,19.2742,2025-06-27
112870,18.6413,2025-12-18
112877,55.6095,2025-12-18
112878,50.4723,2025-12-18
112901,55.907,2025-12-18
112923,32.7443,2025-12-18
112924,30.5195,2025-12-18
112925,10.9088,2025-12-18
112926,13.0177,2025-12-18
112927,14.2334,2025-12-18
112931,51.471,2025-12-18
112932,155.278,2025-12-18
112936,106.6509,2025-12-18
112937,28.5133,2025-12-18
112938,36.215,2025-12-18
112939,37.8003,2025-12-18
112941,13.205,2025-12-18
112942,11.1369,2025-12-18
112948,49.0789,2025-12-18
112949,31.2918,2025-12-18
112957,59.5696,2025-12-18
112958,59.5689,2025-12-18
113032,22.452,2025-12-18
113036,29.9868,2025-12-18
113037,10.282,2025-12-18
113047,32.9417,2025-12-18
113048,10.201,2025-12-18
113049,112.8223,2025-12-18
113055,10.0171,2018-05-25
113064,43.5608,2025-12-18
113065,20.1318,2025-12-18
113069,268.1654,2025-12-18
113070,33.329,2025-12-18
113071,10.5912,2025-12-18
113076,113.0489,2025-12-18
113077,31.4503,2025-12-18
113078,17.1244,2025-12-18
113080,10.0458,2012-02-17
113097,11.9826,2025-12-18
113098,12.9154,2025-12-18
113099,32.7481,2025-12-18
113134,87.9122,2025-12-18
113135,32.6071,2022-08-07
113136,10.4491,2016-01-28
113137,10.852,2025-12-18
113138,10.6002,2020-04-24
113144,10.2776,2025-12-18
113153,57.171,2025-12-18
113169,11.1645,2025-12-18
113177,163.3111,2025-12-18
113178,163.3111,2025-12-18
113179,86.0619,2025-12-18
113218,11.1251,2025-12-18
113220,10.8538,2013-08-21
113221,64.17,2025-12-18
113222,29.64,2025-12-18
113242,21.631,2020-04-24
113243,10.3305,2015-08-20
113247,10.0122,2020-04-24
113269,43.0325,2025-12-18
113270,43.0325,2025-12-18
113271,33.9232,2025-12-18
113294,33.9308,2025-12-18
113295,33.9191,2025-12-18
113296,43.8452,2025-12-18
113297,43.8452,2025-12-18
113298,34.5768,2025-12-18
113299,34.5781,2025-12-18
113300,34.4636,2025-12-18
113307,100.8043,2025-12-18
113345,27.2284,2025-12-18
113346,16.3179,2025-12-18
113361,14.0185,2025-12-18
113373,31.9314,2018-11-30
113403,11.7406,2025-12-18
113417,11.6831,2020-04-24
113434,110.1645,2025-12-18
114238,12.4926,2016-10-07
114239,33.0926,2025-12-18
114240,11.1442,2025-12-18
114241,10.5892,2022-09-16
114251,1004.4865,2018-05-20
114252,1013.831,2018-05-20
114297,1334.3561,2025-12-18
114348,13.8983,2025-12-18
114359,2770.4143,2025-12-18
114360,1075.4336,2025-12-18
114361,1139.1773,2025-12-18
114362,1013.3482,2025-12-18
114376,10.266,2016-10-07
114456,64.0875,2025-12-18
114457,75.781,2025-12-18
114458,587.073,2025-12-18
114476,47.12,2025-12-18
114477,37.482,2025-12-18
114564,111.74,2025-12-18
114565,41.62,2025-12-18
114616,50.6503,2025-12-18
114617,50.6503,2025-12-18
114757,51.0213,2025-12-18
114758,51.0213,2025-12-18
114858,12.6683,2025-12-18
114859,59.2193,2025-12-18
114929,10.2309,2012-09-11
114930,26.241,2025-12-18
114931,93.664,2025-12-18
114984,220.4169,2025-12-18
115022,10.234,2012-09-20
115068,30.1832,2025-12-18
115069,11.3571,2025-12-18
115077,26.0019,2025-12-18
115078,15.7784,2025-12-18
115079,15.5455,2025-12-18
115090,13.9335,2020-09-25
115091,10.9158,2025-12-18
115092,28.5033,2025-12-18
115093,10.6114,2022-09-16
115094,10.6733,2025-12-18
115103,14.0738,2020-09-25
115116,8.7757,2025-12-18
115117,8.7757,2025-12-18
115127,116.0372,2025-12-18
115131,11.6751,2025-12-18
115132,50.8878,2025-12-18
115269,22.849,2020-04-24
115270,51.35,2025-12-18
115284,2938.0249,2025-12-18
115290,32.43,2025-12-18
115294,65.52,2025-12-18
115328,100.0952,2020-04-24
115398,2580.0671,2025-12-18
115399,1002.1515,2025-12-18
115400,1004.1093,2025-12-18
115401,1001.1995,2025-12-18
115402,1001.7878,2025-12-18
115458,3983.885,2025-12-18
115464,2562.3638,2025-12-18
115483,1410.2616,2025-12-18
115489,1397.7579,2025-12-18
115505,184.4291,2025-12-18
115510,193.401,2025-12-18
115511,188.0414,2025-12-18
115512,30.0227,2025-12-18
115515,1000.29,2025-12-18
115676,38.7323,2025-12-18
115677,38.7426,2025-12-18
115763,10.0022,2014-09-04
115767,17.6463,2016-10-14
115768,17.6463,2016-10-14
115833,41.0675,2025-12-18
115834,41.0683,2025-12-18
115874,12.141,2025-12-18
115897,38.5435,2025-12-18
115898,38.5922,2025-12-18
115927,10.0046,2017-08-16
115934,39.5835,2025-12-18
115942,64.6404,2025-12-18
115943,64.2524,2025-12-18
115944,31.8586,2025-12-18
115991,2593.0039,2025-12-18
115992,1002.0894,2025-12-18
115993,1002.292,2025-12-18
115994,1002.9798,2025-12-18
115995,1004.3213,2025-12-18
116020,13.1689,2025-12-18
116051,65.82,2025-12-18
116052,36.8,2025-12-18
116075,37.0471,2025-12-18
116077,37.0426,2025-12-18
116109,3425.4972,2025-12-18
116110,2730.1847,2025-12-18
116153,25.3348,2023-06-11
116154,13.5858,2023-06-11
116174,10.9381,2025-12-18
116413,11.2214,2025-12-18
116470,9.9748,2025-12-18
116471,25.7349,2025-12-18
116472,11.7482,2025-12-18
116483,1075.7507,2021-03-05
116484,1085.4413,2025-12-18
116485,2652.968,2025-12-18
116488,1008.6058,2025-12-18
116547,43.88,2025-12-18
116548,24.72,2025-12-18
116555,23.2088,2025-12-18
116556,15.4733,2025-12-18
116632,80.1447,2025-12-18
116633,80.1447,2025-12-18
116653,3138.4934,2025-12-18
116670,15.1699,2015-04-29
116671,14.9686,2015-04-29
116795,38.4771,2025-12-18
116796,38.4786,2025-12-18
116803,0.0,2013-05-03
116894,28.8584,2025-12-18
116895,10.3214,2025-12-18
116896,10.5528,2025-12-18
116932,15.2557,2015-04-29
116933,15.0554,2015-04-29
117061,11.2576,2025-12-18
117062,11.4581,2025-12-18
117063,1077.3335,2025-12-18
117222,15.7512,2015-06-01
117223,15.9518,2015-06-01
117312,54.36,2025-12-18
117313,48.66,2025-12-18
117330,10.6331,2022-09-16
117339,16.0602,2017-05-30
117340,16.0502,2017-05-30
117350,14.4721,2015-06-02
117351,14.4721,2015-06-02
117366,10.4976,2015-06-08
117367,12.9573,2015-06-08
117368,10.224,2014-08-19
117446,2704.83,2025-12-18
117447,1037.0805,2025-12-18
117448,1036.4414,2025-12-18
117449,1032.3173,2025-12-18
117471,13.8439,2015-06-30
117472,13.8439,2015-06-30
117547,22.182,2025-12-18
117549,49.3743,2025-12-18
117559,19.51,2025-12-18
117560,54.21,2025-12-18
117561,14.5819,2015-08-04
117562,14.3814,2015-08-04
117600,15.5612,2017-07-24
117601,15.5512,2017-07-24
117608,37.0412,2025-12-18
117619,72.35,2025-12-18
117620,72.35,2025-12-18
117621,12.9338,2015-07-06
117622,10.6443,2015-07-06
117691,75.1643,2025-12-18
117692,35.7388,2025-12-18
117700,12.8634,2015-08-03
117701,10.6672,2015-08-03
117704,14.3834,2015-09-01
117705,14.5839,2015-09-01
117706,10.8612,2020-01-06
117715,13.2757,2025-12-18
117716,30.5267,2025-12-18
117769,10.7166,2015-08-31
117770,12.7397,2015-08-31
117778,12.9924,2015-08-31
117779,10.0,2015-08-31
117794,12.8537,2015-09-21
117795,10.0,2015-09-21
117796,12.8692,2015-09-18
117797,10.0,2015-09-18
117804,12.9274,2015-09-07
117805,11.9832,2015-09-07
117813,12.8591,2017-09-19
117814,15.0562,2017-09-19
117848,12.997,2015-09-28
117849,10.0,2015-09-28
117855,12.73,2015-09-28
117856,10.777,2015-09-28
117867,12.3706,2025-12-18
117868,12.3642,2025-12-18
117966,12.8506,2015-11-10
117967,10.0,2015-11-10
117971,12.7672,2015-10-26
117972,10.856,2015-10-26
117973,1034.6675,2025-12-18
117974,10.4829,2025-12-18
117975,14.8033,2017-11-09
117976,14.7933,2017-11-09
117981,17.566,2025-12-18
117982,12.4774,2025-12-18
117995,1128.0463,2025-12-18
117998,14.2939,2025-12-18
118003,13.279,2015-12-11
118004,13.279,2015-12-11
118007,16.568,2017-12-11
118008,16.568,2017-12-11
118019,11.2587,2018-05-25
118022,13.1407,2018-05-25
118023,11.07,2018-05-25
118024,14.7569,2017-12-15
118025,12.7755,2017-12-15
118037,10.0016,2017-09-14
118211,15.5554,2025-12-18
118222,12.9275,2016-01-01
118223,10.0,2016-01-01
118226,13.0113,2016-01-04
118227,13.0113,2016-01-04
118232,2320.8586,2025-12-18
118233,1060.0489,2025-12-18
118234,1049.6708,2025-12-18
118235,10.2061,2013-03-04
118267,175.5,2025-12-18
118268,83.8,2025-12-18
118269,74.51,2025-12-18
118270,54.31,2025-12-18
118271,133.52,2025-12-18
118272,414.43,2025-12-18
118273,127.21,2025-12-18
118274,86.81,2025-12-18
118275,388.98,2025-12-18
118276,91.82,2025-12-18
118277,124.28,2025-12-18
118278,287.98,2025-12-18
118281,17.0485,2025-12-18
118282,62.8299,2025-12-18
118283,15.4234,2025-12-18
118284,32.4994,2025-12-18
118285,198.92,2025-12-18
118286,79.11,2025-12-18
118291,44.613,2025-12-18
118292,39.8577,2025-12-18
118293,10.26,2025-12-18
118294,10.2625,2025-12-18
118295,10.2792,2025-12-18
118298,16.6314,2025-12-18
118299,81.3361,2025-12-18
118304,2323.8326,2025-12-18
118305,3247.2137,2025-12-18
118306,1003.6017,2025-12-18
118307,1005.5,2025-12-18
118308,1000.2134,2025-12-18
118309,112.2893,2025-12-18
118310,16.579,2025-12-18
118311,16.3774,2025-12-18
118315,1240.71,2025-12-18
118316,1240.9215,2025-12-18
118317,4155.6438,2025-12-18
118318,1003.0684,2025-12-18
118319,2378.3585,2025-12-18
118320,28.4478,2025-12-18
118321,18.3018,2025-12-18
118322,17.3414,2025-12-18
118326,21.7644,2025-06-27
118363,1317.7503,2025-12-18
118364,3270.9417,2025-12-18
118365,1010.2795,2025-12-18
118366,1001.6663,2025-12-18
118367,1008.0524,2025-12-18
118368,10.1111,2025-12-18
